# f (Hz) φmax (rad) φmax_error (rad)
0.44 0.090 0.005
0.52 0.160 0.005
0.63 0.175 0.005
0.72 0.090 0.005
0.82 0.060 0.005
0.35 0.065 0.005
0.48 0.110 0.005
0.58 0.240 0.005
0.67 0.130 0.005
0.55 0.200 0.005
0.65 0.155 0.005
0.63 0.175 0.005
