14444 9 10
12560 10.6 11.6
13188 10 11
11932 11 12
10676 12 13
9420 13.3 14.3
8164 14.3 15.3
6908 16 17
6280 17 18
5652 18 19
4396 20.4 21.4
3140 23.1 24.1
2512 23.5 24.5
1884 23.5 24.5
1256 23.6 24.6
942 23.8 24.8
628 23.9 24.9
